204	36	11
205	38	9
206	36	10
207	37	9
208	38.66666667	8.333333333
209	37	8
210	38	7
211	37	7
212	39.8	3.925
213	44.30555556	8.305555556
214	46.88372093	2.441860465
215	53.42424242	2.424242424
216	57.26	8.38
217	52.4137931	12.72413793
218	46.53488372	13.90697674
219	41.14285714	18.54761905
220	42.19047619	25.92857143
221	42.39393939	32.48484848
222	40.23404255	36.95744681
223	46.37142857	43.18571429
224	53.16216216	47.08108108
225	56.28571429	53.30612245
226	58.84615385	60
227	52	60.5
228	46.28301887	62.60377358
229	44	70.39130435
230	42.44117647	77
231	44.63333333	82.63333333
232	41.71111111	84.26666667
233	44	92.17391304
234	45.425	96.85
235	49.26829268	90.04878049
236	50.33333333	85.66666667
237	48.71428571	84
238	50	83
239	51	84
240	51	83
241	51	85
242	50	82
243	52	84
244	48.71428571	81
245	50.58333333	77
246	50.69047619	70.07142857
247	56.38636364	66.02272727
248	63.33333333	64.75
249	61.46428571	71.85714286
250	57.38235294	77.85294118
251	56.35294118	83.47058824
252	53	83
253	54	82
254	54	84
255	53	82
256	53	84
257	52	83
258	54	81
259	54	85
260	52	82
261	53	81
262	53	85
263	54	80
264	51	81
265	51	82
266	52	85
267	53	72.62857143
268	50.53333333	83.76666667
269	58	89.82857143
270	62.09090909	95.54545455
271	63.83333333	87.19444444
272	62.84210526	80.89473684
273	68.88888889	84.48148148
274	69.70491803	91.95081967
275	74.72413793	87.4137931
276	74.51785714	80.75
277	80.09677419	85.64516129
278	79.67647059	91.41176471
279	86.07142857	88.19047619
280	88.83783784	82.08108108
281	92.96	86.4
282	91.09375	91.78125
283	94.72413793	96.5862069
284	88.35135135	96.91891892
285	80.63829787	96.61702128
286	73.32432432	96.67567568
287	57.6	96.06
288	53.02702703	92.48648649
289	67.94871795	75.17948718
290	72.13513514	75.67567568
291	67.7037037	68.92592593
292	69.97826087	62.91304348
293	66.84615385	57.38461538
294	63.14583333	53.1875
295	68	48
296	71.71875	52.8125
297	74.60784314	57.96078431
298	75.63157895	64.78947368
299	80.4	62.28571429
300	81.69090909	54.87272727
301	76.70909091	48.67272727
302	79.61764706	42.14705882
303	75	37.24390244
304	74	29.42622951
305	71.36666667	22.63333333
306	67.29166667	18
307	71.75757576	14.36363636
308	77.075	10.2
309	73	4.41025641
310	67.5	4.5
311	64.26666667	2.333333333
312	58.45454545	2.045454545
313	52.22	11.22
314	47.48148148	20.11111111
315	46.36363636	23.63636364
316	48	26
317	49	25
318	46.71428571	27
319	48	28
320	49	27
321	49	26
322	49	28
323	48	29
324	50	27
325	47.15	30.85
326	50	29
327	50	28
328	51	30.8
329	51	28
330	52	29
331	52	28
332	51	27
333	54.35294118	27.47058824
334	52	26
335	51	26
336	52	25
337	50	26
338	51	25
339	54	23
340	53.63636364	18.90909091
341	50.5625	21.6875
342	55.32352941	32.44117647
343	49.84615385	36
344	51.44736842	39.10526316
345	58.2195122	43.02439024
346	58.75	36.96428571
347	61.59459459	31.16216216
348	65	30
349	65	32
350	66	31
351	66	30
352	66	32
353	65.84615385	26
354	59.76	20.76
355	60.23529412	14.85294118
356	64.3	16.3
357	64	13
358	65	14
359	65	13
360	64	12
361	66	14
362	62.83333333	10.83333333
363	64	10
364	65	11
365	65	10
366	65	12
367	63.83333333	7.944444444
368	66	11
369	67	10
370	68	8.2
371	68	11
372	71.10526316	9.736842105
373	79	4.448275862
374	84.05882353	8.68627451
375	87.72340426	2.723404255
376	92.04545455	9.068181818
377	93.90909091	3.090909091
378	97.35	7.116666667
379	94.95454545	17.06818182
380	88.3255814	15.06976744
381	82.90909091	17.90909091
382	77.33333333	17.02380952
383	76.31818182	22.02272727
384	83.95121951	23.3902439
385	81.07692308	28.61538462
386	87.67346939	29.55102041
387	82.16666667	34.5
388	84.98076923	39.57692308
389	89.90909091	44.09090909
390	84.73170732	46.95121951
391	86.34375	50.96875
392	91.2173913	56.2826087
393	89.28571429	62.85714286
394	85.2972973	61.40540541
395	79.57575758	68.42424242
396	75.50909091	71.01818182
397	80.53846154	77.88461538
398	84.31428571	73.34285714
399	85.625	68.54166667
400	90.93181818	72.95454545
401	94.39583333	78.70833333
402	97.2972973	85.27027027
403	96.63636364	91.36363636
404	88.64150943	88.67924528
405	89.78846154	73.30769231
406	97.35483871	68.22580645
407	95.98039216	61.21568627
408	96.80645161	53.16129032
409	93.975	47.925
410	97.2173913	42.7826087
411	92.67924528	37.58490566
412	91.2	32.63333333
413	93.2	24.8
414	89.04	20.4
415	82.85294118	7.735294118
416	73.95652174	1.304347826
417	67	12
418	66	12
419	68	12
420	67	13
421	66	13
422	68	13
423	67	14
424	68	14
425	61.97435897	23.8974359
426	61.13333333	33.8
427	65	33
428	66	35.8
429	66	33
430	67	34
431	67	33
432	68	34
433	67	32
434	68	33
435	69	35.8
436	69	33
437	70.90909091	33.81818182
438	68	32
439	69	31
440	68	31
441	69	30
442	67	31
443	68	30
444	67	30
445	73.84210526	34.57894737
446	65.90909091	39.90909091
447	63.22222222	42.33333333
448	63.02325581	46.97674419
449	56.425	56.625
450	46	54.15384615
451	46.62162162	50.13513514
452	30.66666667	46.64102564
453	21.30769231	54.80769231
454	14	56
455	13	56
456	24.14705882	68.20588235
457	69.34883721	48.04651163
458	93.25925926	47.33333333
459	97.21621622	62.18918919
460	97.31818182	31.81818182
461	98	23.52631579
462	69.9047619	13.92857143
463	35	9
464	36	8
465	35	8
466	35	10
467	34	9
468	36	7
469	34	8
470	34	10
471	35	7
472	35	11
473	34	7
474	34	11
475	30.5	7.5
476	25.21212121	10.54545455
477	22.58823529	5.205882353
478	20.69047619	1.857142857
479	29	2.810810811
480	33.85	4.725
481	29.17777778	17.02222222
482	16.14	26.92
483	8.717391304	28.65217391
